l0,l1,l2,n1,n2,u1,u2,video_title,png_id,exercise_id
geometry,hs-geo-transformations,hs-geo-reflections,Transformations,Reflections,https://api.khanacademy.org/math/geometry/hs-geo-transformations,https://www.khanacademy.org/math/geometry/hs-geo-transformations/hs-geo-reflections,Determine reflections,https://cdn.kastatic.org/ka-exercise-screenshots/determine-reflections.png,https://www.khanacademy.org/exercise/determine-reflections
geometry,hs-geo-transformations,hs-geo-reflections,Transformations,Reflections,https://api.khanacademy.org/math/geometry/hs-geo-transformations,https://www.khanacademy.org/math/geometry/hs-geo-transformations/hs-geo-reflections,Determine reflections (advanced),https://cdn.kastatic.org/ka-exercise-screenshots/defining-reflections.png,https://www.khanacademy.org/exercise/defining-reflections
geometry,hs-geo-transformations,hs-geo-reflections,Transformations,Reflections,https://api.khanacademy.org/math/geometry/hs-geo-transformations,https://www.khanacademy.org/math/geometry/hs-geo-transformations/hs-geo-reflections,Reflect shapes,https://cdn.kastatic.org/ka-exercise-screenshots/reflections-1.png,https://www.khanacademy.org/exercise/reflections-1
geometry,hs-geo-transformations,hs-geo-rigid-transformations-overview,Transformations,Rigid transformations overview,https://api.khanacademy.org/math/geometry/hs-geo-transformations,https://www.khanacademy.org/math/geometry/hs-geo-transformations/hs-geo-rigid-transformations-overview,Find measures using rigid transformations,https://cdn.kastatic.org/ka-exercise-screenshots/find-measures-using-rigid-transformations.png,https://www.khanacademy.org/exercise/find-measures-using-rigid-transformations
geometry,hs-geo-transformations,hs-geo-rigid-transformations-overview,Transformations,Rigid transformations overview,https://api.khanacademy.org/math/geometry/hs-geo-transformations,https://www.khanacademy.org/math/geometry/hs-geo-transformations/hs-geo-rigid-transformations-overview,Rigid transformations: preserved properties,https://cdn.kastatic.org/ka-exercise-screenshots/transformation-preserved-properties.png,https://www.khanacademy.org/exercise/transformation-preserved-properties
geometry,hs-geo-transformations,hs-geo-rigid-transformations-overview,Transformations,Rigid transformations overview,https://api.khanacademy.org/math/geometry/hs-geo-transformations,https://www.khanacademy.org/math/geometry/hs-geo-transformations/hs-geo-rigid-transformations-overview,Mapping shapes,https://cdn.kastatic.org/ka-exercise-screenshots/mapping-shapes.png,https://www.khanacademy.org/exercise/mapping-shapes
geometry,hs-geo-transformations,hs-geo-dilations,Transformations,Dilations,https://api.khanacademy.org/math/geometry/hs-geo-transformations,https://www.khanacademy.org/math/geometry/hs-geo-transformations/hs-geo-dilations,Perform dilations,https://cdn.kastatic.org/ka-exercise-screenshots/performing-dilations.png,https://www.khanacademy.org/exercise/performing-dilations
geometry,hs-geo-transformations,hs-geo-dilations,Transformations,Dilations,https://api.khanacademy.org/math/geometry/hs-geo-transformations,https://www.khanacademy.org/math/geometry/hs-geo-transformations/hs-geo-dilations,Dilate shapes,https://cdn.kastatic.org/ka-exercise-screenshots/dilations.png,https://www.khanacademy.org/exercise/dilations
geometry,hs-geo-transformations,hs-geo-dilations,Transformations,Dilations,https://api.khanacademy.org/math/geometry/hs-geo-transformations,https://www.khanacademy.org/math/geometry/hs-geo-transformations/hs-geo-dilations,Determine dilations,https://cdn.kastatic.org/ka-exercise-screenshots/defining-dilations-2.png,https://www.khanacademy.org/exercise/defining-dilations-2
geometry,hs-geo-transformations,hs-geo-transformations-definitions,Transformations,Properties & definitions of transformations,https://api.khanacademy.org/math/geometry/hs-geo-transformations,https://www.khanacademy.org/math/geometry/hs-geo-transformations/hs-geo-transformations-definitions,Sequences of transformations,https://cdn.kastatic.org/ka-exercise-screenshots/analyze-sequences-of-transformations.png,https://www.khanacademy.org/exercise/analyze-sequences-of-transformations
geometry,hs-geo-transformations,hs-geo-transformations-definitions,Transformations,Properties & definitions of transformations,https://api.khanacademy.org/math/geometry/hs-geo-transformations,https://www.khanacademy.org/math/geometry/hs-geo-transformations/hs-geo-transformations-definitions,Defining transformations,https://cdn.kastatic.org/ka-exercise-screenshots/qualitatively-defining-rigid-transformations.png,https://www.khanacademy.org/exercise/qualitatively-defining-rigid-transformations
geometry,hs-geo-transformations,hs-geo-symmetry,Transformations,Symmetry,https://api.khanacademy.org/math/geometry/hs-geo-transformations,https://www.khanacademy.org/math/geometry/hs-geo-transformations/hs-geo-symmetry,Symmetry of 2D shapes,https://cdn.kastatic.org/ka-exercise-screenshots/symmetry-of-two-dimensional-shapes.png,https://www.khanacademy.org/exercise/symmetry-of-two-dimensional-shapes
geometry,hs-geo-congruence,hs-geo-trans-and-congruence,Congruence,Transformations & congruence,https://api.khanacademy.org/math/geometry/hs-geo-congruence,https://www.khanacademy.org/math/geometry/hs-geo-congruence/hs-geo-trans-and-congruence,Congruence & transformations,https://cdn.kastatic.org/ka-exercise-screenshots/exploring-rigid-transformations-and-congruence.png,https://www.khanacademy.org/exercise/exploring-rigid-transformations-and-congruence
geometry,hs-geo-congruence,hs-geo-trans-and-congruence,Congruence,Transformations & congruence,https://api.khanacademy.org/math/geometry/hs-geo-congruence,https://www.khanacademy.org/math/geometry/hs-geo-congruence/hs-geo-trans-and-congruence,Determine mappings,https://cdn.kastatic.org/ka-exercise-screenshots/defining-congruence-through-rigid-transformations.png,https://www.khanacademy.org/exercise/defining-congruence-through-rigid-transformations
geometry,hs-geo-congruence,hs-geo-triangle-congruence,Congruence,Triangle congruence,https://api.khanacademy.org/math/geometry/hs-geo-congruence,https://www.khanacademy.org/math/geometry/hs-geo-congruence/hs-geo-triangle-congruence,Determine congruent triangles,https://cdn.kastatic.org/ka-exercise-screenshots/congruent_triangles_1.png,https://www.khanacademy.org/exercise/congruent_triangles_1
geometry,hs-geo-congruence,hs-geo-working-with-triangles,Congruence,Working with triangles,https://api.khanacademy.org/math/geometry/hs-geo-congruence,https://www.khanacademy.org/math/geometry/hs-geo-congruence/hs-geo-working-with-triangles,Find angles in congruent triangles,https://cdn.kastatic.org/ka-exercise-screenshots/congruent_triangles_2.png,https://www.khanacademy.org/exercise/congruent_triangles_2
geometry,hs-geo-congruence,hs-geo-working-with-triangles,Congruence,Working with triangles,https://api.khanacademy.org/math/geometry/hs-geo-congruence,https://www.khanacademy.org/math/geometry/hs-geo-congruence/hs-geo-working-with-triangles,Find angles in isosceles triangles,https://cdn.kastatic.org/ka-exercise-screenshots/find-angles-in-isosceles-triangles.png,https://www.khanacademy.org/exercise/find-angles-in-isosceles-triangles
geometry,hs-geo-similarity,hs-geo-similarity-definitions,Similarity,Definitions of similarity,https://api.khanacademy.org/math/geometry/hs-geo-similarity,https://www.khanacademy.org/math/geometry/hs-geo-similarity/hs-geo-similarity-definitions,Similarity & transformations,https://cdn.kastatic.org/ka-exercise-screenshots/exploring-angle-preserving-transformations-and-similarity.png,https://www.khanacademy.org/exercise/exploring-angle-preserving-transformations-and-similarity
