l0,l1,l2,n1,n2,u1,u2,video_title,youtube_id,mp4_id,mp4_low_id,png_id
linear-algebra,matrix-transformations,determinant-depth,Matrix transformations,More determinant depth,https://www.khanacademy.org/math/linear-algebra/matrix-transformations,https://www.khanacademy.org/math/linear-algebra/matrix-transformations/determinant-depth,Determinant when row is added,https://www.youtube.com/watch?v=VrB3LaSD_uo,https://cdn.kastatic.org/KA-youtube-converted/VrB3LaSD_uo.mp4/VrB3LaSD_uo.mp4,https://cdn.kastatic.org/KA-youtube-converted/VrB3LaSD_uo.mp4-low/VrB3LaSD_uo-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/VrB3LaSD_uo.mp4/VrB3LaSD_uo.png
linear-algebra,matrix-transformations,determinant-depth,Matrix transformations,More determinant depth,https://www.khanacademy.org/math/linear-algebra/matrix-transformations,https://www.khanacademy.org/math/linear-algebra/matrix-transformations/determinant-depth,Duplicate row determinant,https://www.youtube.com/watch?v=gYv8sttBIqs,https://cdn.kastatic.org/KA-youtube-converted/gYv8sttBIqs.mp4/gYv8sttBIqs.mp4,https://cdn.kastatic.org/KA-youtube-converted/gYv8sttBIqs.mp4-low/gYv8sttBIqs-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/gYv8sttBIqs.mp4/gYv8sttBIqs.png
linear-algebra,matrix-transformations,determinant-depth,Matrix transformations,More determinant depth,https://www.khanacademy.org/math/linear-algebra/matrix-transformations,https://www.khanacademy.org/math/linear-algebra/matrix-transformations/determinant-depth,Determinant after row operations,https://www.youtube.com/watch?v=kpG7xySkivg,https://cdn.kastatic.org/KA-youtube-converted/kpG7xySkivg.mp4/kpG7xySkivg.mp4,https://cdn.kastatic.org/KA-youtube-converted/kpG7xySkivg.mp4-low/kpG7xySkivg-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/kpG7xySkivg.mp4/kpG7xySkivg.png
linear-algebra,matrix-transformations,determinant-depth,Matrix transformations,More determinant depth,https://www.khanacademy.org/math/linear-algebra/matrix-transformations,https://www.khanacademy.org/math/linear-algebra/matrix-transformations/determinant-depth,Upper triangular determinant,https://www.youtube.com/watch?v=VX7K8iqoiRc,https://cdn.kastatic.org/KA-youtube-converted/VX7K8iqoiRc.mp4/VX7K8iqoiRc.mp4,https://cdn.kastatic.org/KA-youtube-converted/VX7K8iqoiRc.mp4-low/VX7K8iqoiRc-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/VX7K8iqoiRc.mp4/VX7K8iqoiRc.png
linear-algebra,matrix-transformations,determinant-depth,Matrix transformations,More determinant depth,https://www.khanacademy.org/math/linear-algebra/matrix-transformations,https://www.khanacademy.org/math/linear-algebra/matrix-transformations/determinant-depth,Simpler 4x4 determinant,https://www.youtube.com/watch?v=QV0jsTiobU4,https://cdn.kastatic.org/KA-youtube-converted/QV0jsTiobU4.mp4/QV0jsTiobU4.mp4,https://cdn.kastatic.org/KA-youtube-converted/QV0jsTiobU4.mp4-low/QV0jsTiobU4-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/QV0jsTiobU4.mp4/QV0jsTiobU4.png
linear-algebra,matrix-transformations,determinant-depth,Matrix transformations,More determinant depth,https://www.khanacademy.org/math/linear-algebra/matrix-transformations,https://www.khanacademy.org/math/linear-algebra/matrix-transformations/determinant-depth,Determinant and area of a parallelogram,https://www.youtube.com/watch?v=n-S63_goDFg,https://cdn.kastatic.org/KA-youtube-converted/n-S63_goDFg.mp4/n-S63_goDFg.mp4,https://cdn.kastatic.org/KA-youtube-converted/n-S63_goDFg.mp4-low/n-S63_goDFg-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/n-S63_goDFg.mp4/n-S63_goDFg.png
linear-algebra,matrix-transformations,determinant-depth,Matrix transformations,More determinant depth,https://www.khanacademy.org/math/linear-algebra/matrix-transformations,https://www.khanacademy.org/math/linear-algebra/matrix-transformations/determinant-depth,Determinant as scaling factor,https://www.youtube.com/watch?v=g3MqSdO5Ubc,https://cdn.kastatic.org/KA-youtube-converted/g3MqSdO5Ubc.mp4/g3MqSdO5Ubc.mp4,https://cdn.kastatic.org/KA-youtube-converted/g3MqSdO5Ubc.mp4-low/g3MqSdO5Ubc-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/g3MqSdO5Ubc.mp4/g3MqSdO5Ubc.png
linear-algebra,matrix-transformations,matrix-transpose,Matrix transformations,Transpose of a matrix,https://www.khanacademy.org/math/linear-algebra/matrix-transformations,https://www.khanacademy.org/math/linear-algebra/matrix-transformations/matrix-transpose,Transpose of a matrix,https://www.youtube.com/watch?v=2t0003_sxtU,https://cdn.kastatic.org/KA-youtube-converted/2t0003_sxtU.mp4/2t0003_sxtU.mp4,https://cdn.kastatic.org/KA-youtube-converted/2t0003_sxtU.mp4-low/2t0003_sxtU-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/2t0003_sxtU.mp4/2t0003_sxtU.png
linear-algebra,matrix-transformations,matrix-transpose,Matrix transformations,Transpose of a matrix,https://www.khanacademy.org/math/linear-algebra/matrix-transformations,https://www.khanacademy.org/math/linear-algebra/matrix-transformations/matrix-transpose,Determinant of transpose,https://www.youtube.com/watch?v=x-GV2v0dRNE,https://cdn.kastatic.org/KA-youtube-converted/x-GV2v0dRNE.mp4/x-GV2v0dRNE.mp4,https://cdn.kastatic.org/KA-youtube-converted/x-GV2v0dRNE.mp4-low/x-GV2v0dRNE-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/x-GV2v0dRNE.mp4/x-GV2v0dRNE.png
linear-algebra,matrix-transformations,matrix-transpose,Matrix transformations,Transpose of a matrix,https://www.khanacademy.org/math/linear-algebra/matrix-transformations,https://www.khanacademy.org/math/linear-algebra/matrix-transformations/matrix-transpose,Transpose of a matrix product,https://www.youtube.com/watch?v=UdHgWK13x5I,https://cdn.kastatic.org/KA-youtube-converted/UdHgWK13x5I.mp4/UdHgWK13x5I.mp4,https://cdn.kastatic.org/KA-youtube-converted/UdHgWK13x5I.mp4-low/UdHgWK13x5I-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/UdHgWK13x5I.mp4/UdHgWK13x5I.png
linear-algebra,matrix-transformations,matrix-transpose,Matrix transformations,Transpose of a matrix,https://www.khanacademy.org/math/linear-algebra/matrix-transformations,https://www.khanacademy.org/math/linear-algebra/matrix-transformations/matrix-transpose,Transposes of sums and inverses,https://www.youtube.com/watch?v=Br_8t58mdeI,https://cdn.kastatic.org/KA-youtube-converted/Br_8t58mdeI.mp4/Br_8t58mdeI.mp4,https://cdn.kastatic.org/KA-youtube-converted/Br_8t58mdeI.mp4-low/Br_8t58mdeI-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/Br_8t58mdeI.mp4/Br_8t58mdeI.png
linear-algebra,matrix-transformations,matrix-transpose,Matrix transformations,Transpose of a matrix,https://www.khanacademy.org/math/linear-algebra/matrix-transformations,https://www.khanacademy.org/math/linear-algebra/matrix-transformations/matrix-transpose,Transpose of a vector,https://www.youtube.com/watch?v=lSoaMCNKfAg,https://cdn.kastatic.org/KA-youtube-converted/lSoaMCNKfAg.mp4/lSoaMCNKfAg.mp4,https://cdn.kastatic.org/KA-youtube-converted/lSoaMCNKfAg.mp4-low/lSoaMCNKfAg-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/lSoaMCNKfAg.mp4/lSoaMCNKfAg.png
linear-algebra,matrix-transformations,matrix-transpose,Matrix transformations,Transpose of a matrix,https://www.khanacademy.org/math/linear-algebra/matrix-transformations,https://www.khanacademy.org/math/linear-algebra/matrix-transformations/matrix-transpose,Rowspace and left nullspace,https://www.youtube.com/watch?v=qBfc57x_RSg,https://cdn.kastatic.org/KA-youtube-converted/qBfc57x_RSg.mp4/qBfc57x_RSg.mp4,https://cdn.kastatic.org/KA-youtube-converted/qBfc57x_RSg.mp4-low/qBfc57x_RSg-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/qBfc57x_RSg.mp4/qBfc57x_RSg.png
linear-algebra,matrix-transformations,matrix-transpose,Matrix transformations,Transpose of a matrix,https://www.khanacademy.org/math/linear-algebra/matrix-transformations,https://www.khanacademy.org/math/linear-algebra/matrix-transformations/matrix-transpose,Visualizations of left nullspace and rowspace,https://www.youtube.com/watch?v=GW8ZPjGlk24,https://cdn.kastatic.org/KA-youtube-converted/GW8ZPjGlk24.mp4/GW8ZPjGlk24.mp4,https://cdn.kastatic.org/KA-youtube-converted/GW8ZPjGlk24.mp4-low/GW8ZPjGlk24-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/GW8ZPjGlk24.mp4/GW8ZPjGlk24.png
linear-algebra,matrix-transformations,matrix-transpose,Matrix transformations,Transpose of a matrix,https://www.khanacademy.org/math/linear-algebra/matrix-transformations,https://www.khanacademy.org/math/linear-algebra/matrix-transformations/matrix-transpose,rank(a) = rank(transpose of a),https://www.youtube.com/watch?v=tqqVOWm9YsU,https://cdn.kastatic.org/KA-youtube-converted/tqqVOWm9YsU.mp4/tqqVOWm9YsU.mp4,https://cdn.kastatic.org/KA-youtube-converted/tqqVOWm9YsU.mp4-low/tqqVOWm9YsU-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/tqqVOWm9YsU.mp4/tqqVOWm9YsU.png
linear-algebra,matrix-transformations,matrix-transpose,Matrix transformations,Transpose of a matrix,https://www.khanacademy.org/math/linear-algebra/matrix-transformations,https://www.khanacademy.org/math/linear-algebra/matrix-transformations/matrix-transpose,Showing that A-transpose x A is invertible,https://www.youtube.com/watch?v=ESSMQH6Y5OA,https://cdn.kastatic.org/KA-youtube-converted/ESSMQH6Y5OA.mp4/ESSMQH6Y5OA.mp4,https://cdn.kastatic.org/KA-youtube-converted/ESSMQH6Y5OA.mp4-low/ESSMQH6Y5OA-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/ESSMQH6Y5OA.mp4/ESSMQH6Y5OA.png
linear-algebra,alternate-bases,othogonal-complements,Alternate coordinate systems (bases),Orthogonal complements,https://www.khanacademy.org/math/linear-algebra/alternate-bases,https://www.khanacademy.org/math/linear-algebra/alternate-bases/othogonal-complements,Orthogonal complements,https://www.youtube.com/watch?v=QOTjdgmNqlg,https://cdn.kastatic.org/KA-youtube-converted/QOTjdgmNqlg.mp4/QOTjdgmNqlg.mp4,https://cdn.kastatic.org/KA-youtube-converted/QOTjdgmNqlg.mp4-low/QOTjdgmNqlg-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/QOTjdgmNqlg.mp4/QOTjdgmNqlg.png
linear-algebra,alternate-bases,othogonal-complements,Alternate coordinate systems (bases),Orthogonal complements,https://www.khanacademy.org/math/linear-algebra/alternate-bases,https://www.khanacademy.org/math/linear-algebra/alternate-bases/othogonal-complements,dim(v) + dim(orthogonal complement of v) = n,https://www.youtube.com/watch?v=pGhBfkBqok0,https://cdn.kastatic.org/KA-youtube-converted/pGhBfkBqok0.mp4/pGhBfkBqok0.mp4,https://cdn.kastatic.org/KA-youtube-converted/pGhBfkBqok0.mp4-low/pGhBfkBqok0-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/pGhBfkBqok0.mp4/pGhBfkBqok0.png
linear-algebra,alternate-bases,othogonal-complements,Alternate coordinate systems (bases),Orthogonal complements,https://www.khanacademy.org/math/linear-algebra/alternate-bases,https://www.khanacademy.org/math/linear-algebra/alternate-bases/othogonal-complements,Representing vectors in rn using subspace members,https://www.youtube.com/watch?v=M6lFqkqvUgo,https://cdn.kastatic.org/KA-youtube-converted/M6lFqkqvUgo.mp4/M6lFqkqvUgo.mp4,https://cdn.kastatic.org/KA-youtube-converted/M6lFqkqvUgo.mp4-low/M6lFqkqvUgo-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/M6lFqkqvUgo.mp4/M6lFqkqvUgo.png
linear-algebra,alternate-bases,othogonal-complements,Alternate coordinate systems (bases),Orthogonal complements,https://www.khanacademy.org/math/linear-algebra/alternate-bases,https://www.khanacademy.org/math/linear-algebra/alternate-bases/othogonal-complements,Orthogonal complement of the orthogonal complement,https://www.youtube.com/watch?v=zlI8mx8Hc8o,https://cdn.kastatic.org/KA-youtube-converted/zlI8mx8Hc8o.mp4/zlI8mx8Hc8o.mp4,https://cdn.kastatic.org/KA-youtube-converted/zlI8mx8Hc8o.mp4-low/zlI8mx8Hc8o-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/zlI8mx8Hc8o.mp4/zlI8mx8Hc8o.png
linear-algebra,alternate-bases,othogonal-complements,Alternate coordinate systems (bases),Orthogonal complements,https://www.khanacademy.org/math/linear-algebra/alternate-bases,https://www.khanacademy.org/math/linear-algebra/alternate-bases/othogonal-complements,Orthogonal complement of the nullspace,https://www.youtube.com/watch?v=LE_aQAur7nI,https://cdn.kastatic.org/KA-youtube-converted/LE_aQAur7nI.mp4/LE_aQAur7nI.mp4,https://cdn.kastatic.org/KA-youtube-converted/LE_aQAur7nI.mp4-low/LE_aQAur7nI-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/LE_aQAur7nI.mp4/LE_aQAur7nI.png
linear-algebra,alternate-bases,othogonal-complements,Alternate coordinate systems (bases),Orthogonal complements,https://www.khanacademy.org/math/linear-algebra/alternate-bases,https://www.khanacademy.org/math/linear-algebra/alternate-bases/othogonal-complements,Unique rowspace solution to Ax = b,https://www.youtube.com/watch?v=czIYvs9zj2g,https://cdn.kastatic.org/KA-youtube-converted/czIYvs9zj2g.mp4/czIYvs9zj2g.mp4,https://cdn.kastatic.org/KA-youtube-converted/czIYvs9zj2g.mp4-low/czIYvs9zj2g-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/czIYvs9zj2g.mp4/czIYvs9zj2g.png
linear-algebra,alternate-bases,othogonal-complements,Alternate coordinate systems (bases),Orthogonal complements,https://www.khanacademy.org/math/linear-algebra/alternate-bases,https://www.khanacademy.org/math/linear-algebra/alternate-bases/othogonal-complements,Rowspace solution to Ax = b example,https://www.youtube.com/watch?v=qdf2CuMGdKs,https://cdn.kastatic.org/KA-youtube-converted/qdf2CuMGdKs.mp4/qdf2CuMGdKs.mp4,https://cdn.kastatic.org/KA-youtube-converted/qdf2CuMGdKs.mp4-low/qdf2CuMGdKs-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/qdf2CuMGdKs.mp4/qdf2CuMGdKs.png
linear-algebra,alternate-bases,orthogonal-projections,Alternate coordinate systems (bases),Orthogonal projections,https://www.khanacademy.org/math/linear-algebra/alternate-bases,https://www.khanacademy.org/math/linear-algebra/alternate-bases/orthogonal-projections,Projections onto subspaces,https://www.youtube.com/watch?v=5B8XluiqdHM,https://cdn.kastatic.org/KA-youtube-converted/5B8XluiqdHM.mp4/5B8XluiqdHM.mp4,https://cdn.kastatic.org/KA-youtube-converted/5B8XluiqdHM.mp4-low/5B8XluiqdHM-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/5B8XluiqdHM.mp4/5B8XluiqdHM.png
linear-algebra,alternate-bases,orthogonal-projections,Alternate coordinate systems (bases),Orthogonal projections,https://www.khanacademy.org/math/linear-algebra/alternate-bases,https://www.khanacademy.org/math/linear-algebra/alternate-bases/orthogonal-projections,Visualizing a projection onto a plane,https://www.youtube.com/watch?v=uWbZlJURkfA,https://cdn.kastatic.org/KA-youtube-converted/uWbZlJURkfA.mp4/uWbZlJURkfA.mp4,https://cdn.kastatic.org/KA-youtube-converted/uWbZlJURkfA.mp4-low/uWbZlJURkfA-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/uWbZlJURkfA.mp4/uWbZlJURkfA.png
linear-algebra,alternate-bases,orthogonal-projections,Alternate coordinate systems (bases),Orthogonal projections,https://www.khanacademy.org/math/linear-algebra/alternate-bases,https://www.khanacademy.org/math/linear-algebra/alternate-bases/orthogonal-projections,A projection onto a subspace is a linear transformation,https://www.youtube.com/watch?v=cTyNpXB92bQ,https://cdn.kastatic.org/KA-youtube-converted/cTyNpXB92bQ.mp4/cTyNpXB92bQ.mp4,https://cdn.kastatic.org/KA-youtube-converted/cTyNpXB92bQ.mp4-low/cTyNpXB92bQ-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/cTyNpXB92bQ.mp4/cTyNpXB92bQ.png
linear-algebra,alternate-bases,orthogonal-projections,Alternate coordinate systems (bases),Orthogonal projections,https://www.khanacademy.org/math/linear-algebra/alternate-bases,https://www.khanacademy.org/math/linear-algebra/alternate-bases/orthogonal-projections,Subspace projection matrix example,https://www.youtube.com/watch?v=QTcSBB3uVP0,https://cdn.kastatic.org/KA-youtube-converted/QTcSBB3uVP0.mp4/QTcSBB3uVP0.mp4,https://cdn.kastatic.org/KA-youtube-converted/QTcSBB3uVP0.mp4-low/QTcSBB3uVP0-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/QTcSBB3uVP0.mp4/QTcSBB3uVP0.png
linear-algebra,alternate-bases,orthogonal-projections,Alternate coordinate systems (bases),Orthogonal projections,https://www.khanacademy.org/math/linear-algebra/alternate-bases,https://www.khanacademy.org/math/linear-algebra/alternate-bases/orthogonal-projections,Another example of a projection matrix,https://www.youtube.com/watch?v=XhCSHu6dHb8,https://cdn.kastatic.org/KA-youtube-converted/XhCSHu6dHb8.mp4/XhCSHu6dHb8.mp4,https://cdn.kastatic.org/KA-youtube-converted/XhCSHu6dHb8.mp4-low/XhCSHu6dHb8-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/XhCSHu6dHb8.mp4/XhCSHu6dHb8.png
linear-algebra,alternate-bases,orthogonal-projections,Alternate coordinate systems (bases),Orthogonal projections,https://www.khanacademy.org/math/linear-algebra/alternate-bases,https://www.khanacademy.org/math/linear-algebra/alternate-bases/orthogonal-projections,Projection is closest vector in subspace,https://www.youtube.com/watch?v=b269qpILOpk,https://cdn.kastatic.org/KA-youtube-converted/b269qpILOpk.mp4/b269qpILOpk.mp4,https://cdn.kastatic.org/KA-youtube-converted/b269qpILOpk.mp4-low/b269qpILOpk-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/b269qpILOpk.mp4/b269qpILOpk.png
linear-algebra,alternate-bases,orthogonal-projections,Alternate coordinate systems (bases),Orthogonal projections,https://www.khanacademy.org/math/linear-algebra/alternate-bases,https://www.khanacademy.org/math/linear-algebra/alternate-bases/orthogonal-projections,Least squares approximation,https://www.youtube.com/watch?v=MC7l96tW8V8,https://cdn.kastatic.org/KA-youtube-converted/MC7l96tW8V8.mp4/MC7l96tW8V8.mp4,https://cdn.kastatic.org/KA-youtube-converted/MC7l96tW8V8.mp4-low/MC7l96tW8V8-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/MC7l96tW8V8.mp4/MC7l96tW8V8.png
linear-algebra,alternate-bases,orthogonal-projections,Alternate coordinate systems (bases),Orthogonal projections,https://www.khanacademy.org/math/linear-algebra/alternate-bases,https://www.khanacademy.org/math/linear-algebra/alternate-bases/orthogonal-projections,Least squares examples,https://www.youtube.com/watch?v=8mAZYv5wIcE,https://cdn.kastatic.org/KA-youtube-converted/8mAZYv5wIcE.mp4/8mAZYv5wIcE.mp4,https://cdn.kastatic.org/KA-youtube-converted/8mAZYv5wIcE.mp4-low/8mAZYv5wIcE-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/8mAZYv5wIcE.mp4/8mAZYv5wIcE.png
linear-algebra,alternate-bases,orthogonal-projections,Alternate coordinate systems (bases),Orthogonal projections,https://www.khanacademy.org/math/linear-algebra/alternate-bases,https://www.khanacademy.org/math/linear-algebra/alternate-bases/orthogonal-projections,Another least squares example,https://www.youtube.com/watch?v=QkepM8Vv3kw,https://cdn.kastatic.org/KA-youtube-converted/QkepM8Vv3kw.mp4/QkepM8Vv3kw.mp4,https://cdn.kastatic.org/KA-youtube-converted/QkepM8Vv3kw.mp4-low/QkepM8Vv3kw-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/QkepM8Vv3kw.mp4/QkepM8Vv3kw.png
linear-algebra,alternate-bases,change-of-basis,Alternate coordinate systems (bases),Change of basis,https://www.khanacademy.org/math/linear-algebra/alternate-bases,https://www.khanacademy.org/math/linear-algebra/alternate-bases/change-of-basis,Coordinates with respect to a basis,https://www.youtube.com/watch?v=uvgru6FcyxU,https://cdn.kastatic.org/KA-youtube-converted/uvgru6FcyxU.mp4/uvgru6FcyxU.mp4,https://cdn.kastatic.org/KA-youtube-converted/uvgru6FcyxU.mp4-low/uvgru6FcyxU-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/uvgru6FcyxU.mp4/uvgru6FcyxU.png
linear-algebra,alternate-bases,change-of-basis,Alternate coordinate systems (bases),Change of basis,https://www.khanacademy.org/math/linear-algebra/alternate-bases,https://www.khanacademy.org/math/linear-algebra/alternate-bases/change-of-basis,Change of basis matrix,https://www.youtube.com/watch?v=1j5WnqwMdCk,https://cdn.kastatic.org/KA-youtube-converted/1j5WnqwMdCk.mp4/1j5WnqwMdCk.mp4,https://cdn.kastatic.org/KA-youtube-converted/1j5WnqwMdCk.mp4-low/1j5WnqwMdCk-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/1j5WnqwMdCk.mp4/1j5WnqwMdCk.png
linear-algebra,alternate-bases,change-of-basis,Alternate coordinate systems (bases),Change of basis,https://www.khanacademy.org/math/linear-algebra/alternate-bases,https://www.khanacademy.org/math/linear-algebra/alternate-bases/change-of-basis,Invertible change of basis matrix,https://www.youtube.com/watch?v=meibWcbGqt4,https://cdn.kastatic.org/KA-youtube-converted/meibWcbGqt4.mp4/meibWcbGqt4.mp4,https://cdn.kastatic.org/KA-youtube-converted/meibWcbGqt4.mp4-low/meibWcbGqt4-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/meibWcbGqt4.mp4/meibWcbGqt4.png
linear-algebra,alternate-bases,change-of-basis,Alternate coordinate systems (bases),Change of basis,https://www.khanacademy.org/math/linear-algebra/alternate-bases,https://www.khanacademy.org/math/linear-algebra/alternate-bases/change-of-basis,Transformation matrix with respect to a basis,https://www.youtube.com/watch?v=PiuhTj0zCf4,https://cdn.kastatic.org/KA-youtube-converted/PiuhTj0zCf4.mp4/PiuhTj0zCf4.mp4,https://cdn.kastatic.org/KA-youtube-converted/PiuhTj0zCf4.mp4-low/PiuhTj0zCf4-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/PiuhTj0zCf4.mp4/PiuhTj0zCf4.png
linear-algebra,alternate-bases,change-of-basis,Alternate coordinate systems (bases),Change of basis,https://www.khanacademy.org/math/linear-algebra/alternate-bases,https://www.khanacademy.org/math/linear-algebra/alternate-bases/change-of-basis,Alternate basis transformation matrix example,https://www.youtube.com/watch?v=lCRGNykWqFI,https://cdn.kastatic.org/KA-youtube-converted/lCRGNykWqFI.mp4/lCRGNykWqFI.mp4,https://cdn.kastatic.org/KA-youtube-converted/lCRGNykWqFI.mp4-low/lCRGNykWqFI-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/lCRGNykWqFI.mp4/lCRGNykWqFI.png
linear-algebra,alternate-bases,change-of-basis,Alternate coordinate systems (bases),Change of basis,https://www.khanacademy.org/math/linear-algebra/alternate-bases,https://www.khanacademy.org/math/linear-algebra/alternate-bases/change-of-basis,Alternate basis transformation matrix example part 2,https://www.youtube.com/watch?v=EyORbCPUAd4,https://cdn.kastatic.org/KA-youtube-converted/EyORbCPUAd4.mp4/EyORbCPUAd4.mp4,https://cdn.kastatic.org/KA-youtube-converted/EyORbCPUAd4.mp4-low/EyORbCPUAd4-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/EyORbCPUAd4.mp4/EyORbCPUAd4.png
linear-algebra,alternate-bases,change-of-basis,Alternate coordinate systems (bases),Change of basis,https://www.khanacademy.org/math/linear-algebra/alternate-bases,https://www.khanacademy.org/math/linear-algebra/alternate-bases/change-of-basis,Changing coordinate systems to help find a transformation matrix,https://www.youtube.com/watch?v=K_na_j1Msfg,https://cdn.kastatic.org/KA-youtube-converted/K_na_j1Msfg.mp4/K_na_j1Msfg.mp4,https://cdn.kastatic.org/KA-youtube-converted/K_na_j1Msfg.mp4-low/K_na_j1Msfg-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/K_na_j1Msfg.mp4/K_na_j1Msfg.png
linear-algebra,alternate-bases,orthonormal-basis,Alternate coordinate systems (bases),Orthonormal bases and the Gram-Schmidt process,https://www.khanacademy.org/math/linear-algebra/alternate-bases,https://www.khanacademy.org/math/linear-algebra/alternate-bases/orthonormal-basis,Introduction to orthonormal bases,https://www.youtube.com/watch?v=7BFx8pt2aTQ,https://cdn.kastatic.org/KA-youtube-converted/7BFx8pt2aTQ.mp4/7BFx8pt2aTQ.mp4,https://cdn.kastatic.org/KA-youtube-converted/7BFx8pt2aTQ.mp4-low/7BFx8pt2aTQ-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/7BFx8pt2aTQ.mp4/7BFx8pt2aTQ.png
linear-algebra,alternate-bases,orthonormal-basis,Alternate coordinate systems (bases),Orthonormal bases and the Gram-Schmidt process,https://www.khanacademy.org/math/linear-algebra/alternate-bases,https://www.khanacademy.org/math/linear-algebra/alternate-bases/orthonormal-basis,Coordinates with respect to orthonormal bases,https://www.youtube.com/watch?v=SWbis2zWIvo,https://cdn.kastatic.org/KA-youtube-converted/SWbis2zWIvo.mp4/SWbis2zWIvo.mp4,https://cdn.kastatic.org/KA-youtube-converted/SWbis2zWIvo.mp4-low/SWbis2zWIvo-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/SWbis2zWIvo.mp4/SWbis2zWIvo.png
linear-algebra,alternate-bases,orthonormal-basis,Alternate coordinate systems (bases),Orthonormal bases and the Gram-Schmidt process,https://www.khanacademy.org/math/linear-algebra/alternate-bases,https://www.khanacademy.org/math/linear-algebra/alternate-bases/orthonormal-basis,Projections onto subspaces with orthonormal bases,https://www.youtube.com/watch?v=we829K4NOq8,https://cdn.kastatic.org/KA-youtube-converted/we829K4NOq8.mp4/we829K4NOq8.mp4,https://cdn.kastatic.org/KA-youtube-converted/we829K4NOq8.mp4-low/we829K4NOq8-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/we829K4NOq8.mp4/we829K4NOq8.png
linear-algebra,alternate-bases,orthonormal-basis,Alternate coordinate systems (bases),Orthonormal bases and the Gram-Schmidt process,https://www.khanacademy.org/math/linear-algebra/alternate-bases,https://www.khanacademy.org/math/linear-algebra/alternate-bases/orthonormal-basis,Finding projection onto subspace with orthonormal basis example,https://www.youtube.com/watch?v=SUoqA9srY1Q,https://cdn.kastatic.org/KA-youtube-converted/SUoqA9srY1Q.mp4/SUoqA9srY1Q.mp4,https://cdn.kastatic.org/KA-youtube-converted/SUoqA9srY1Q.mp4-low/SUoqA9srY1Q-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/SUoqA9srY1Q.mp4/SUoqA9srY1Q.png
linear-algebra,alternate-bases,orthonormal-basis,Alternate coordinate systems (bases),Orthonormal bases and the Gram-Schmidt process,https://www.khanacademy.org/math/linear-algebra/alternate-bases,https://www.khanacademy.org/math/linear-algebra/alternate-bases/orthonormal-basis,Example using orthogonal change-of-basis matrix to find transformation matrix,https://www.youtube.com/watch?v=gfVY7cW7VLQ,https://cdn.kastatic.org/KA-youtube-converted/gfVY7cW7VLQ.mp4/gfVY7cW7VLQ.mp4,https://cdn.kastatic.org/KA-youtube-converted/gfVY7cW7VLQ.mp4-low/gfVY7cW7VLQ-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/gfVY7cW7VLQ.mp4/gfVY7cW7VLQ.png
